-399,162,2504
-399,152,2532
-382,150,2547
-407,157,2502
-413,116,2525
-387,141,2504
-408,134,2506
-388,156,2502
-384,102,2515
-382,128,2518
-388,121,2511
-396,111,2484
-424,106,2525
-396,122,2550
-382,119,2528
-366,124,2520
-395,102,2515
-386,161,2531
-419,98,2514
-387,123,2495
-396,126,2515
-414,122,2519
-392,127,2514
-408,139,2531
-413,93,2527
-364,136,2514
-346,135,2514
-384,121,2515
-406,130,2506
-420,121,2502
-373,124,2494
-380,122,2516
-383,171,2499
-417,109,2546
-400,125,2511
-404,131,2528
-406,133,2534
-451,123,2508
-385,135,2489
-381,137,2542
-410,113,2469
-370,122,2483
-393,131,2497
-415,156,2532
-384,133,2539
-366,135,2513
-391,188,2541
-414,132,2471
-416,136,2532
-369,136,2504
-352,97,2500
-399,130,2518
-400,137,2534
-402,137,2542
-394,134,2516
-386,101,2476
-402,137,2519
-421,118,2506
-347,125,2522
-388,105,2533
-425,153,2536
-397,125,2512
-390,142,2511
-399,132,2509
-382,116,2514
-406,124,2532
-377,126,2474
-390,109,2505
-391,110,2553
-410,112,2519
-391,88,2488
-410,123,2511
-417,140,2511
-406,130,2524
-382,103,2540
-384,132,2523
-420,127,2537
-394,138,2498
-405,163,2490
-385,89,2510
-402,154,2532
-397,132,2503
-419,155,2503
-396,147,2514
-394,143,2507
-414,142,2519
-390,115,2504
-412,124,2505
-397,179,2522
-395,116,2491
-400,143,2523
-399,112,2493
-413,115,2514
-395,96,2541
-394,139,2513
-402,88,2475
-439,142,2517
-407,117,2539
-402,107,2514
-374,131,2507
-389,98,2462
-382,115,2488
-379,143,2513
-414,81,2523
-384,104,2504
-393,167,2507
-421,149,2508
-380,96,2517
-394,126,2518
-386,136,2540
-427,108,2518
-375,120,2540
-368,94,2480
-409,130,2517
-403,129,2475
-381,131,2499
-394,124,2541
-395,122,2528
-407,135,2559
-398,143,2517
-368,109,2527
-399,155,2505
-418,119,2531
-399,133,2493
-388,121,2488
-386,125,2503
-396,95,2494
-373,124,2543
-366,169,2505
-406,92,2481
-385,146,2492
-373,138,2505
-388,120,2530
-416,126,2498
-367,133,2525
-405,171,2517
-418,105,2522
-411,101,2488
-409,123,2521
-378,109,2490
-396,136,2477
-413,126,2493
-410,141,2496
-385,122,2504
-398,127,2512
-432,130,2503
-395,139,2492
-360,136,2506
-402,134,2526
-399,118,2538
-408,120,2554
-391,96,2542
-398,120,2526
-371,112,2519
-387,152,2486
-402,97,2520
-348,96,2540
-408,109,2449
-452,136,2470
-405,108,2514
-381,128,2500
-434,115,2459
-402,121,2515
-417,121,2502
-386,130,2521
-375,122,2501
-393,118,2509
-415,159,2517
-380,139,2489
-406,134,2528
-372,113,2470
-413,103,2507
-378,157,2510
-358,123,2512
-377,155,2510
-415,126,2518
-395,150,2507
-393,121,2531
-399,131,2532
-399,122,2530
-371,123,2512
-400,136,2515
-388,113,2554
-380,98,2539
-420,115,2502
-418,106,2514
-390,125,2506
-355,108,2534
-369,127,2541
-386,119,2503
-444,111,2532
-402,101,2529
-422,153,2539
-390,130,2486
-434,135,2482
-389,150,2526
-416,125,2540
-416,119,2496
-426,100,2512
-409,149,2466
-401,139,2494
-393,150,2506
-400,139,2457
-375,89,2523
-393,120,2505
-378,133,2512
-381,137,2525
-414,118,2534
-424,123,2501
-418,94,2517
-391,130,2550
-378,153,2507
-366,113,2444
-385,155,2526
-378,114,2455
-409,116,2504
-415,111,2514
-378,140,2507
-392,87,2542
-363,164,2514
-415,139,2518
-412,117,2511
-388,127,2496
-402,127,2472
-428,157,2511
-394,95,2494
-416,124,2516
-410,121,2483
-401,161,2530
-390,103,2500
-423,146,2525
-403,150,2493
-390,116,2544
-407,117,2478
-422,102,2474
-398,118,2472
-423,107,2529
-412,175,2525
-383,136,2533
-402,118,2518
-405,132,2542
-410,131,2488
-428,103,2483
-387,102,2467
-376,94,2494
-399,148,2508
-352,114,2520
-391,105,2515
-372,121,2523
-395,105,2520
-411,140,2545
-355,135,2520
-429,103,2492
-375,99,2517
-379,117,2525
-398,123,2516
-419,136,2478
-387,127,2499
-400,121,2517
-381,168,2498
-384,124,2510
-412,124,2518
-414,118,2480
-405,129,2532
-406,134,2504
-413,133,2528
-416,113,2514
-378,124,2516
-408,112,2507
-372,106,2506
-379,119,2529
-385,151,2492
-435,136,2468
-408,124,2498
-394,135,2503
-388,143,2482
-401,151,2542
-418,95,2523
-415,112,2528
-376,145,2474
-397,148,2523
-407,145,2500
-377,105,2549
-378,116,2521
-397,102,2521
-391,122,2520
-403,120,2500
-393,107,2510
-409,149,2477
-397,147,2499
-425,104,2517
-392,129,2539
-404,130,2519
-420,111,2517
-405,166,2555
-409,120,2535
-383,123,2524
-421,120,2521
-378,111,2529
-398,130,2537
-376,99,2491
-372,128,2514
-403,123,2463
-435,115,2505
-363,115,2535
-403,111,2522
-423,115,2474
-405,130,2513
-412,141,2503
-408,128,2544
-392,99,2534
-403,120,2489
-371,139,2531
-402,138,2536
-381,99,2532
-405,127,2489
-394,124,2509
-396,117,2512
-401,116,2480
-399,133,2503
-394,102,2527
-390,107,2523
-403,133,2505
-388,106,2507
-396,107,2511
-400,102,2503
-394,121,2542
-379,152,2515
-397,138,2506
-387,115,2542
-394,171,2468
-394,141,2505
-379,114,2515
-421,124,2513
-409,122,2524
-379,121,2511
-410,126,2535
-388,164,2503
-398,140,2536
-405,140,2523
-405,131,2520
-377,116,2543
-406,117,2515
-379,99,2504
-378,97,2516
-400,152,2532
-391,129,2501
-409,138,2456
-374,103,2540
-410,102,2499
-394,116,2566
-449,120,2523
-421,156,2535
-407,160,2523
-383,132,2515
-361,116,2519
-409,139,2515
-400,171,2527
-385,105,2540
-392,133,2530
-408,98,2502
-390,137,2493
