-2072,1649,-13035
-2017,1637,-13017
-1992,1630,-13018
-2041,1662,-13020
-1992,1559,-13005
-2035,1670,-13009
-2020,1592,-13005
-2032,1664,-13043
-1997,1597,-12994
-2028,1618,-13035
-2000,1634,-13042
-1997,1615,-13009
-2030,1664,-13063
-2010,1645,-13032
-2048,1639,-13008
-2036,1573,-13037
-2031,1648,-13030
-2019,1648,-13032
-2014,1642,-13049
-2031,1634,-13032
-1999,1624,-12976
-2049,1657,-13008
-2005,1616,-13021
-2029,1613,-13030
-1998,1602,-12989
-2022,1642,-12991
-2037,1650,-13011
-1964,1642,-13041
-1991,1644,-13020
-2007,1662,-13025
-1964,1646,-13033
-2017,1653,-13015
-1988,1634,-13025
-2006,1634,-13023
-2022,1658,-13045
-2032,1657,-13035
-1993,1624,-13020
-2008,1661,-13003
-2001,1581,-13030
-2017,1662,-13057
-1972,1597,-13016
-1997,1692,-13003
-2013,1625,-13019
-2011,1657,-13018
-2017,1635,-13022
-1982,1650,-13023
-2015,1666,-13021
-2012,1654,-13018
-2012,1587,-13033
-2002,1657,-13046
-2011,1648,-13038
-2025,1661,-12988
-2016,1625,-13033
-2045,1645,-13014
-1976,1612,-12998
-2052,1693,-13062
-1953,1559,-13057
-2030,1654,-12980
-2007,1610,-13005
-2005,1672,-13028
-1995,1700,-13028
-1986,1601,-13039
-2017,1653,-13029
-2037,1628,-13009
-2033,1651,-13025
-2006,1605,-12986
-1981,1663,-13003
-2011,1676,-13015
-2002,1645,-12991
-2038,1616,-13006
-1986,1625,-13062
-2041,1702,-13031
-2015,1642,-13013
-2039,1663,-13054
-1994,1592,-12986
-2044,1695,-13013
-2027,1611,-12997
-2000,1624,-13022
-2044,1632,-13028
-1995,1677,-13002
-2041,1677,-13010
-2003,1629,-13004
-2059,1656,-13046
-2027,1644,-12997
-2020,1601,-13044
-2048,1630,-12986
-2014,1612,-13022
-2014,1627,-13026
-2015,1641,-13010
-2055,1649,-13042
-2025,1631,-13015
-2045,1637,-13047
-2017,1633,-13016
-2038,1644,-13004
-2060,1613,-12991
-2023,1621,-13041
-2013,1653,-12981
-2021,1628,-13005
-2038,1644,-13001
-2022,1632,-12992
-2043,1627,-13032
-2015,1661,-13018
-2012,1602,-12999
-2036,1686,-13015
-2035,1642,-13015
-2061,1664,-12994
-2047,1598,-13046
-2038,1662,-13023
-2035,1669,-13038
-2013,1612,-13051
-2036,1650,-13027
-2005,1649,-13014
-2036,1628,-12986
-2063,1609,-13021
-2056,1646,-13007
-2038,1647,-13027
-2027,1634,-13010
-2057,1628,-13039
-1982,1632,-13027
-2020,1665,-13034
-1995,1626,-12981
-2026,1635,-13006
-2034,1619,-13038
-2018,1634,-13048
-2012,1611,-13060
-1997,1662,-13020
-2007,1669,-13024
-2010,1632,-13032
-2012,1679,-13016
-1973,1628,-12994
-2027,1713,-13026
-1998,1643,-13000
-2044,1701,-13030
-1993,1618,-13008
-1975,1670,-13017
-2023,1624,-13012
-2044,1666,-12992
-2033,1615,-13034
-2032,1656,-13038
-1993,1645,-13031
-1987,1590,-13065
-2002,1683,-13023
-2017,1626,-13060
-2000,1685,-13009
-1987,1615,-13020
-2000,1657,-13053
-2057,1626,-13000
-1993,1615,-13081
-2040,1661,-13012
-2021,1639,-13010
-2019,1684,-13056
-2010,1636,-13003
-2050,1655,-13056
-2006,1638,-13011
-2019,1613,-13063
-1987,1626,-13033
-2003,1669,-13055
-1981,1653,-13015
-1984,1651,-13005
-2050,1699,-13039
-1979,1620,-13018
-2020,1648,-13025
-2010,1608,-12959
-2000,1608,-13072
-2042,1668,-13031
-2010,1603,-13034
-2052,1751,-13005
-2025,1607,-13026
-2040,1636,-13052
-1991,1631,-13027
-2037,1635,-13008
-1994,1621,-13001
-2002,1627,-13040
-2041,1674,-13030
-2018,1600,-12973
-2067,1681,-12967
-1993,1630,-13013
-2057,1675,-13057
-2016,1624,-12983
-2055,1655,-13033
-2064,1670,-13007
-2023,1614,-12991
-2033,1694,-13007
-1949,1600,-12998
-2052,1693,-13003
-2002,1641,-13004
-2061,1663,-13000
-1990,1662,-13024
-2026,1659,-13018
-2019,1649,-13015
-2033,1606,-13001
-2049,1645,-13016
-2011,1659,-13009
-2029,1650,-13041
-2049,1654,-13022
-1991,1627,-13005
-2066,1671,-13033
-2010,1633,-13015
-2039,1677,-13036
-2058,1644,-13011
-2037,1621,-13044
-2038,1638,-12983
-2031,1613,-13038
-2028,1640,-12993
-2032,1634,-13018
-2026,1630,-13006
-2028,1647,-13016
-2021,1647,-13032
-2004,1683,-13030
-2018,1621,-13023
-2080,1623,-13065
-2008,1576,-13013
-2012,1694,-13030
-2026,1646,-13061
-2054,1647,-13001
-2022,1622,-13005
-2022,1682,-13017
-1999,1637,-12996
-2036,1689,-13055
-2039,1610,-13031
-2045,1677,-13018
-2033,1654,-13031
-2022,1634,-13031
-2047,1620,-13007
-1997,1637,-13014
-2025,1601,-13020
-2000,1658,-13029
-2027,1632,-13018
-2002,1655,-13029
-2007,1661,-12985
-2061,1666,-13000
-2028,1615,-13049
-2027,1652,-13048
-2008,1682,-13004
-2043,1687,-13041
-2007,1677,-13018
-2004,1646,-13035
-2018,1673,-12962
-1999,1588,-13020
-2045,1678,-12996
-2002,1622,-13001
-2020,1655,-13015
-1994,1599,-13036
-2055,1671,-13005
-2006,1611,-12982
-2025,1651,-13032
-2014,1659,-12990
-1999,1600,-13016
-2001,1667,-12999
-1995,1619,-13008
-1982,1698,-13015
-1991,1663,-12980
-2028,1601,-13018
-2011,1677,-13007
-1990,1641,-13048
-2035,1683,-13023
-1984,1604,-12997
-2016,1679,-12991
-1997,1671,-13034
-2016,1652,-13031
-2023,1671,-13012
-2023,1622,-13024
-2014,1639,-13041
-1978,1661,-13052
-2043,1682,-13024
-1974,1623,-12977
-2036,1662,-13004
-1979,1686,-12980
-2036,1672,-13045
-2035,1651,-13011
-1989,1616,-13043
-2000,1676,-13020
-1957,1640,-13001
-2010,1684,-13068
-1962,1587,-13021
-2027,1674,-12985
-2014,1633,-13042
-2031,1628,-13009
-2019,1644,-13003
-2000,1652,-13034
-2023,1682,-13010
-2026,1646,-13022
-2038,1670,-13021
-2033,1617,-12996
-2038,1676,-13014
-2027,1651,-12994
-2058,1654,-13028
-2033,1651,-13009
-2017,1668,-12968
-2031,1669,-13030
-2048,1669,-13003
-2018,1664,-13025
-2034,1643,-12983
-2025,1626,-13031
-2020,1626,-12991
-2006,1671,-13030
-2034,1662,-12995
-2064,1659,-13010
-2015,1627,-13042
-2034,1681,-13002
-2036,1608,-13045
-2079,1645,-13010
-1988,1626,-13038
-2044,1692,-13036
-1995,1643,-13011
-2038,1628,-12989
-2063,1649,-13009
-2033,1605,-13015
-2033,1609,-13035
-2034,1637,-13045
-2012,1629,-13008
-2027,1611,-13003
-2043,1687,-13001
-2023,1669,-12996
-2037,1597,-13030
-2001,1603,-13000
-2041,1689,-13040
-2019,1615,-12995
-2018,1682,-13030
-2032,1692,-13005
-2038,1685,-13007
-2039,1636,-12999
-2037,1587,-13031
-2046,1609,-13043
-2012,1661,-13061
-2008,1678,-13056
-2025,1658,-13020
-2042,1674,-13037
-2003,1647,-13008
-2043,1675,-13020
-2033,1635,-13009
-1997,1632,-13058
-2000,1626,-13011
-1980,1630,-13012
-2024,1665,-13044
-1985,1631,-13007
-2049,1676,-13029
-2021,1620,-13019
-2006,1618,-13016
-1998,1653,-13050
-1984,1639,-13085
-2049,1665,-13039
-1980,1642,-13027
-2032,1702,-13015
-1982,1596,-13007
-2041,1679,-13063
-2035,1618,-13055
-2008,1701,-13025
-1987,1614,-13031
-1995,1681,-13001
-1996,1681,-13003
-1992,1629,-13011
-2043,1651,-13015
-1996,1605,-13023
-2019,1664,-13020
-2003,1653,-13011
-1999,1655,-12975
-2032,1657,-13022
-1981,1651,-12987
-2065,1697,-12984
-1973,1592,-13004
-2044,1660,-13026
-2014,1689,-12979
-2022,1655,-13052
-2015,1697,-13010
-1988,1643,-13062
-2016,1691,-13027
-1991,1626,-13013
-2055,1703,-13001
-2016,1590,-13011
-2063,1654,-13081
-2012,1632,-12982
-2003,1657,-13050
-2033,1664,-13045
-2031,1643,-12977
-2034,1672,-13020
-1985,1595,-12980
-2049,1680,-13008
-1994,1622,-13016
-2033,1711,-13026
-1995,1652,-13009
-2053,1672,-13011
-1988,1638,-13028
-2044,1634,-13011
-2053,1659,-13023
-2035,1620,-12983
-2047,1734,-13013
-2015,1625,-13029
-2048,1680,-13034
-2053,1627,-13020
-2016,1651,-13004
-2017,1646,-13024
-2019,1643,-12979
-2042,1620,-13014
-2064,1644,-13006
-2011,1648,-12993
-2019,1672,-13022
-2046,1608,-13017
-2092,1648,-13021
-2035,1670,-13069
-2064,1689,-13028
-2006,1618,-13014
-2049,1656,-12995
-2011,1605,-13027
-2015,1684,-13026
-2009,1659,-13037
-2037,1633,-13002
-2045,1622,-13034
-2052,1674,-13010
-2037,1651,-12985
-2049,1625,-13041
-2012,1643,-12995
-2022,1700,-13035
-2048,1668,-13037
-2054,1664,-12993
-2020,1593,-13008
-2059,1690,-13008
-2000,1622,-13020
-2076,1682,-13000
-2024,1582,-13013
-1976,1680,-13021
-2012,1655,-13011
-2035,1666,-13001
-2028,1639,-12989
-2018,1556,-13022
-2052,1690,-12998
-2011,1590,-13040
-2091,1647,-13019
-2006,1607,-12979
-1998,1640,-13034
-2053,1661,-13033
-2037,1554,-13036
-2067,1644,-13004
-1982,1580,-13041
-2049,1700,-13047
-2035,1635,-13018
-2028,1597,-13073
-2039,1654,-12988
-2010,1682,-13001
-2016,1609,-13025
-1994,1620,-13048
-2039,1639,-12987
-1988,1660,-13021
-2040,1709,-12981
-1989,1615,-13043
-2036,1691,-13058
-2023,1606,-12980
-2023,1645,-13028
-2013,1659,-13053
-2009,1605,-13038
-2023,1689,-13065
-2022,1643,-13004
-2057,1654,-13029
-2035,1645,-13023
-2022,1596,-13070
-2014,1665,-13039
-2017,1613,-13051
-2045,1662,-13025
-2003,1660,-13028
-2047,1673,-12996
-2024,1628,-12965
-2047,1648,-13066
-2006,1618,-13031
-2022,1641,-13021
-2032,1680,-12998
-1994,1669,-13032
-2012,1675,-13038
-2008,1684,-13024
-2002,1701,-13033
-2002,1680,-13017
-1986,1640,-13007
-2002,1677,-12998
-2024,1707,-13000
-2033,1655,-12998
-2021,1638,-12999
-2031,1674,-12997
-2028,1647,-13028
-2021,1655,-13007
-2039,1631,-12992
-2018,1672,-12980
-2000,1653,-13029
-2011,1662,-12981
-2017,1675,-13029
-2025,1629,-12965
-2055,1628,-13000
-2018,1640,-13004
-2025,1642,-13051
-2013,1623,-12997
-2005,1664,-13016
-2022,1686,-13002
-2025,1650,-13004
-2066,1661,-12997
-2029,1614,-13007
-2025,1642,-13017
-2009,1585,-13018
-2045,1665,-13012
-2023,1630,-13008
-2014,1677,-13012
-2009,1647,-13024
-2020,1668,-13024
-2056,1587,-13011
-2034,1644,-13031
-2000,1665,-13013
-1995,1667,-13021
-2030,1701,-12995
-2013,1600,-13069
-2047,1665,-13047
-2052,1603,-12996
-2054,1650,-13033
-2004,1660,-13026
-2044,1627,-13026
-2061,1693,-13001
