1432,1966,-12927
-1398,1982,-12925
-1456,1945,-12915
-1439,1944,-12894
-1401,1966,-12908
-1404,1963,-12904
-1416,1927,-12904
-1415,1941,-12902
-1407,1961,-12908
-1418,1970,-12889
-1479,1931,-12929
-1407,1977,-12937
-1388,1937,-12894
-1434,1928,-12914
-1409,1947,-12924
-1443,1933,-12939
-1367,1970,-12883
-1443,1920,-12919
-1456,1951,-12932
-1396,1976,-12908
-1405,1935,-12890
-1442,1909,-12910
-1379,1971,-12901
-1441,1952,-12915
-1422,1964,-12930
-1395,1970,-12920
-1444,1949,-12910
-1426,1956,-12926
-1388,1947,-12900
-1415,1955,-12907
-1408,1951,-12899
-1455,1938,-12908
-1419,1959,-12897
-1454,1971,-12926
-1380,1982,-12919
-1454,1936,-12909
-1423,1951,-12886
-1431,1976,-12909
-1422,1944,-12883
-1413,1959,-12906
-1422,1961,-12912
-1436,1972,-12906
-1440,1944,-12893
-1441,1947,-12914
-1424,1935,-12918
-1413,1956,-12929
-1408,1980,-12881
-1417,1943,-12911
-1406,1954,-12890
-1416,1948,-12901
-1434,1966,-12929
-1434,1958,-12904
-1368,1974,-12916
-1436,1929,-12874
-1424,1942,-12894
-1445,1954,-12883
-1421,1951,-12919
-1436,1955,-12882
-1431,1961,-12907
-1414,1989,-12900
-1453,1941,-12929
-1385,1962,-12906
-1423,1961,-12901
-1445,1925,-12889
-1434,1984,-12908
-1428,1956,-12919
-1392,1959,-12881
-1444,1903,-12904
-1397,1947,-12928
-1418,1960,-12912
-1417,1955,-12906
-1434,1944,-12894
-1425,1935,-12916
-1412,1945,-12875
-1416,1933,-12917
-1414,1999,-12883
-1472,1945,-12902
-1405,1959,-12897
-1409,1930,-12910
-1418,1952,-12901
-1406,1970,-12881
-1442,1938,-12914
-1387,1962,-12894
-1433,1940,-12911
-1391,1963,-12911
-1453,1942,-12931
-1414,1965,-12927
-1387,1967,-12886
-1448,1940,-12930
-1402,1980,-12889
-1445,1921,-12897
-1404,1962,-12906
-1402,1967,-12906
-1428,1926,-12887
-1446,1950,-12927
-1404,1963,-12921
-1416,1970,-12888
-1472,1952,-12914
-1388,1972,-12876
-1444,1948,-12902
-1398,1951,-12886
-1449,1945,-12918
-1425,1932,-12932
-1410,1951,-12877
-1424,1941,-12908
-1387,1947,-12896
-1492,1919,-12925
-1380,1992,-12876
-1430,1928,-12878
-1421,1950,-12932
-1406,1999,-12898
-1452,1946,-12933
-1433,1974,-12892
-1419,1933,-12917
-1405,1953,-12879
-1484,1911,-12918
-1380,1975,-12890
-1452,1945,-12884
-1441,1951,-12928
-1433,1954,-12899
-1407,1972,-12919
-1386,1955,-12880
-1471,1944,-12923
-1409,1960,-12905
-1468,1975,-12914
-1410,1951,-12925
-1466,1944,-12907
-1471,1929,-12950
-1376,1983,-12924
-1438,1951,-12896
-1404,1934,-12928
-1435,1977,-12932
-1430,1967,-12926
-1472,1962,-12925
-1425,1970,-12906
-1447,1967,-12914
-1467,1950,-12926
-1404,1976,-12880
-1443,1936,-12906
-1437,1941,-12913
-1466,1956,-12910
-1466,1941,-12892
-1431,1963,-12895
-1391,1960,-12914
-1403,1938,-12916
-1456,1923,-12918
-1434,1956,-12902
-1426,1949,-12925
-1451,1923,-12916
-1444,1970,-12902
-1456,1950,-12891
-1418,1979,-12910
-1420,1963,-12917
-1398,1956,-12905
-1445,1938,-12931
-1429,1963,-12906
-1439,1960,-12913
-1461,1955,-12920
-1404,1969,-12899
-1454,1924,-12931
-1387,1960,-12925
-1410,1965,-12893
-1425,1940,-12881
-1443,1946,-12921
-1427,1950,-12922
-1456,1964,-12916
-1412,1978,-12910
-1407,1925,-12905
-1407,1973,-12908
-1425,1921,-12909
-1422,1969,-12920
-1392,1947,-12917
-1465,1962,-12889
-1406,1973,-12907
-1425,1984,-12941
-1420,1973,-12909
-1446,1921,-12906
-1449,1952,-12921
-1418,1947,-12911
-1426,1995,-12922
-1457,1940,-12901
-1446,1959,-12887
-1395,1978,-12911
-1408,1945,-12899
-1442,1962,-12900
-1443,1945,-12935
-1412,1962,-12895
-1405,1941,-12910
-1435,1939,-12883
-1415,1944,-12902
-1434,1948,-12884
-1416,1952,-12880
-1434,1931,-12927
-1364,1990,-12909
-1454,1942,-12930
-1444,1934,-12892
-1425,1939,-12919
-1430,1948,-12949
-1439,1959,-12905
-1445,1967,-12896
-1407,1963,-12935
-1438,1974,-12914
-1435,1957,-12878
-1421,1967,-12927
-1399,1967,-12887
-1443,1932,-12888
-1412,1948,-12889
-1374,1971,-12901
-1460,1935,-12925
-1419,1951,-12899
-1471,1955,-12933
-1413,1959,-12902
-1445,1928,-12875
-1424,1947,-12886
-1437,1981,-12926
-1459,1928,-12912
-1420,1971,-12895
-1488,1955,-12929
-1418,1963,-12884
-1450,1931,-12896
-1423,1981,-12881
-1452,1965,-12909
-1441,1945,-12916
-1441,1955,-12890
-1459,1949,-12910
-1412,1961,-12897
-1455,1942,-12916
-1412,1985,-12894
-1452,1931,-12928
-1412,1983,-12888
-1463,1948,-12930
-1411,1966,-12907
-1446,1981,-12900
-1424,1954,-12956
-1405,1982,-12905
-1451,1948,-12928
-1393,1966,-12890
-1461,1943,-12897
-1383,1980,-12894
-1472,1963,-12909
-1422,1944,-12923
-1438,1936,-12916
-1440,1964,-12952
-1411,1987,-12890
-1456,1957,-12911
-1431,1967,-12902
-1451,1951,-12903
-1411,1963,-12919
-1455,1952,-12915
-1455,1960,-12926
-1424,1960,-12894
-1473,1957,-12929
-1411,1970,-12916
-1457,1952,-12880
-1416,1952,-12896
-1431,1933,-12910
-1429,1968,-12895
-1430,1936,-12891
-1442,1965,-12899
-1404,1981,-12917
-1467,1963,-12914
-1429,1998,-12914
-1448,1963,-12881
-1439,1929,-12883
-1437,1989,-12922
-1423,1963,-12929
-1396,1957,-12891
-1463,1931,-12931
-1432,1977,-12905
-1445,1956,-12904
-1400,1970,-12888
-1422,1986,-12899
-1450,1960,-12915
-1401,1999,-12909
-1456,1954,-12914
-1386,1955,-12878
-1484,1924,-12936
-1398,1986,-12868
-1449,1924,-12874
-1408,1962,-12899
-1425,1962,-12891
-1464,1924,-12903
-1401,1975,-12911
-1425,1966,-12918
-1390,1980,-12905
-1468,1931,-12904
-1395,1952,-12922
-1394,1958,-12891
-1435,1947,-12923
-1418,1970,-12915
-1470,1950,-12898
-1365,1963,-12913
-1432,1958,-12904
-1411,1930,-12914
-1461,1931,-12913
-1415,1981,-12898
-1414,1958,-12878
-1441,1938,-12930
-1393,1953,-12903
-1476,1952,-12908
-1378,1960,-12864
-1456,1918,-12931
